distance_hand_1_idle,distance_hand_2_idle,distance_hand_3_idle,distance_hand_4_idle,distance_hand_5_idle,distance_hand_6_idle,distance_hand_7_idle,distance_hand_8_idle,distance_hand_9_idle,distance_hand_10_idle
0.14445185922801584,0.045761508631616155,0.11300978542496944,0.017382560088084205,0.0922353691496307,0.0364608531219804,0.10241895592814974,0.08469284531972425,0.05400972080210084,0.049430238798532734
0.14377687818529075,0.0502806298847304,0.11513324860895473,0.017578811189369527,0.09284852812092385,0.03503045296962621,0.10270929664767434,0.08718187145230744,0.0550332650114116,0.04846493782928575
0.1432183208400411,0.050115821291058404,0.11406919706179845,0.015686611454820767,0.0899197477694281,0.03592541864633094,0.10363273572149229,0.08462299493225933,0.05735517625319375,0.05015774412769695
0.14452193156140958,0.05389780201306242,0.1173772693759012,0.015472087024321802,0.09194387350095723,0.03514633840214044,0.10295020682855134,0.08709156129424951,0.05917262786884168,0.04873359251836863
0.1457473684159842,0.05650954995723248,0.11611062406182157,0.01510047030317947,0.09003686889967309,0.03548999999881475,0.0992054253996968,0.0833988349291601,0.059942086987382646,0.04824730079808703
0.14579653649947008,0.05618182484613746,0.11570734620799837,0.015192085723794914,0.09004955445227081,0.035803893806451666,0.09907538964469151,0.08369970175770322,0.059925499019653425,0.04845111201807479
0.14268062852521657,0.04712881971393049,0.11500654785125594,0.015370556547078034,0.08291388001611581,0.044524707509490925,0.10539839024429394,0.08697784014925847,0.06256481404582227,0.05329969163829849
0.14281908684176378,0.048897584060695276,0.1129487891295202,0.015361026274839883,0.09078264448750081,0.03554151673209997,0.1037243664685307,0.08480488425141985,0.05986151883379172,0.0521630649928744
0.1420403622444137,0.04683858529692652,0.11311606018177368,0.01597035020719595,0.09077040398405323,0.03464829134314155,0.10522935556329356,0.08573793723401621,0.05733843949314786,0.05190254442439062
0.14808773960612556,0.04734816417591665,0.11483106732828036,0.016123213206354924,0.08686453169671675,0.04289746922149548,0.09945696608240064,0.08341896799882147,0.06338231461490244,0.05320967495899254
0.14652332852486333,0.053442417383431653,0.11340841689819589,0.01589532706676157,0.08998379361744967,0.03681798066732408,0.09979801023637352,0.08330453633320742,0.05780484181338328,0.04814950069365276
0.14579924441793154,0.0543078450138559,0.11472213065544089,0.015551976973243526,0.08810970719691923,0.03776343024412866,0.09771979010934372,0.08062241107218575,0.06118539269760279,0.04880217276504534
0.1467887795629621,0.049867959524184005,0.11296607039496208,0.016390602955960603,0.09591136097026592,0.033492049825886036,0.0987494261304425,0.08044543078411374,0.05704998952204385,0.049756462978599376
0.15613606947641556,0.06720482448517516,0.1150560088287181,0.01666933893456279,0.09385363190087505,0.031212577836257714,0.09704346773786972,0.0857360766807096,0.05566301339185697,0.04496773787161417
0.1533829633800644,0.0595096217479955,0.11539255034023642,0.01611222688969695,0.09572488613249193,0.03321586781583542,0.09616964776231178,0.08369811389209225,0.05874803290229393,0.047583898243695924
0.15185660605562684,0.05437919167994408,0.11547409106481964,0.01639065098464966,0.08919412186284786,0.04083631615647452,0.09957971671985276,0.08605833160664424,0.06396180504592347,0.05183269493023131
0.1419203470471776,0.03980985252334754,0.1158777968877632,0.015718378158499777,0.07821112753605718,0.064441733406793,0.10357646678967984,0.0882216413754353,0.07077222280321528,0.05594994933881751
0.14234009540054238,0.04243003176959832,0.11789061208556426,0.015484234671058656,0.08771875387677194,0.04613407343278015,0.10304518504437728,0.08749563571976288,0.06367270035990068,0.051891471260863374
0.14846051760278803,0.06210167729772238,0.1180627776194337,0.015854303791517078,0.09369739492342898,0.0337660973956071,0.09576553634220987,0.08243092117147209,0.06182255234173682,0.04847825294300397
0.15844659487819693,0.06964500804225722,0.12063507880858473,0.017952513292030587,0.09406692023045157,0.03336039253528592,0.10006479219530297,0.08841400408961048,0.056701743357903955,0.04634389345288036
0.17583207958877198,0.07358707417510671,0.11508964734175862,0.018612861906515052,0.08999378661936495,0.033275170442612606,0.09599198652884136,0.08551764194615906,0.06128274847216081,0.04691932306206873
0.20040520926521654,0.0959679062720594,0.11449487628534413,0.02184093333628823,0.08952217174150419,0.03504189427174281,0.09186299900732611,0.08488884207285533,0.06341596981626153,0.055691531196289314
0.20426228912566924,0.0908282561568305,0.11180440159106841,0.02367620649113845,0.08884751152591731,0.03988065371835286,0.0920501733574582,0.08047012282829245,0.06781676108373738,0.0584607881754996
0.20201936552183572,0.09015097745791381,0.11417321911606067,0.022617732102413187,0.08606786060033737,0.040082438109482005,0.09444823859950038,0.07968561154668824,0.06484808489527653,0.058356947647337475
0.20249345855275644,0.07299751179497914,0.10997037724894092,0.026031484343706703,0.0836216355748287,0.05083840928579261,0.10623540340904444,0.07847851758243261,0.06319658452355936,0.05910299866177495
0.21049042742890478,0.017578192909919046,0.08753874628835057,0.025703788656591862,0.06275327936321021,0.06308007838033024,0.10232983893398798,0.03556849032168376,0.04488286111463946,0.0929678853455481
0.20910843631029863,0.017204731456838818,0.08725617468634066,0.02583582762714677,0.06277348055281116,0.061998999530937654,0.1007260251894069,0.03520163885217826,0.044622627581725714,0.09234066427570466
0.21279075296616853,0.0392014046140783,0.09925375856971386,0.02649505179830245,0.059079835149353783,0.06751793097886685,0.10130473192048675,0.02840900690735286,0.03967060047429247,0.09737508724046211
0.21924542370961153,0.05589718188869602,0.10928764292568612,0.029384754949857744,0.04477063112274241,0.07986064451275522,0.09464799183136358,0.035078920237769644,0.038331282662038474,0.10862317213331996
0.21680792752645803,0.10868340595992954,0.1375592247482016,0.03035385812817202,0.11326353145690435,0.20817634760890075,0.09959079765631265,0.11636746280400737,0.07002683312430176,0.1326215084287523
0.21343257824806283,0.12275089897624779,0.15514827805469172,0.032436517748352836,0.14257122718825246,0.24438937639513697,0.09751558347169195,0.13589279644788405,0.0834209850220941,0.14036838249105765
0.2337520034939588,0.12990790536834332,0.17657020635902124,0.03592075021049312,0.15563233656626088,0.250187585309938,0.09408801732274612,0.1428180897929415,0.09925295348542626,0.14836495259860746
0.2346816414683922,0.12895753880198635,0.1755382271146454,0.035908229426264114,0.15567750456247306,0.24977476867519519,0.09306503436520029,0.1443459364679216,0.09961376667450399,0.1477620045384593
0.25639011952783725,0.12811703631770752,0.19346767257403258,0.03660813470219823,0.15473300717563235,0.2513003310838574,0.08699989792325455,0.150664989265688,0.10349751773761506,0.1577836177720384
0.2513315633656929,0.13553483779173486,0.19300179461393718,0.037472821972997075,0.1504138810444057,0.2500749763940113,0.09275635769635951,0.1508525594134546,0.10965736034699494,0.15776330151437232
0.24485232170432703,0.13613083597553408,0.18627451077565693,0.0375502171799184,0.14613311129892156,0.2520279486931895,0.09574483770447086,0.15352071708150117,0.11033724920468077,0.15434516823044186
0.24667714980093353,0.13786170098912925,0.18603213982477224,0.03759999843134254,0.1504463006230325,0.2630247592954371,0.09493343316405807,0.15629937462288435,0.1029662228906541,0.16365751323646588
0.2488821377787108,0.13555779969258122,0.18934488172446567,0.037521906590931124,0.1484987284043167,0.2670656921199044,0.09745373419549476,0.15452050107602094,0.09775275129165122,0.16334787924515162
0.24857363104802863,0.13642895103219618,0.1898463458616177,0.03758990399795554,0.1487669572101459,0.2671850471534947,0.09835612922238485,0.15393875438379645,0.09813246946230898,0.16305305129170072
0.2418092051993538,0.13886930790871035,0.18916562800490544,0.038799316080952856,0.14801522902080796,0.26247016460167566,0.09918466744109129,0.15036852582996077,0.10439187319798911,0.16231452725874976
0.25694757452289835,0.1374464580263438,0.19540511546775755,0.039547636144747204,0.14942632710029333,0.26456536442763107,0.09996950861445353,0.15731236030477014,0.11153099430114163,0.16447828320818345
0.26872674433806404,0.15610216199393417,0.21753833942794482,0.04149254612779141,0.1534792996321136,0.2645163674387963,0.10156372791255577,0.1542556599389175,0.11068441322979534,0.16950777905020026
0.2589519629431958,0.15565017520509683,0.20425723719301983,0.03986616691119682,0.1604778408533335,0.27773201701809475,0.10192438347932788,0.16497881212158153,0.11327969489136636,0.17072445183377657
0.26309792560946077,0.1506136344288668,0.20369331757634518,0.04030262890259866,0.16009738215450647,0.27773500800267703,0.09935242915243488,0.17020821876800304,0.11298208866848498,0.1733966476523526
0.26427064290425906,0.14989488282907829,0.2051057067705588,0.04041485354565315,0.1615357981659004,0.27862050719820436,0.09819642257691225,0.17174210051987468,0.11443206067350364,0.1734447495442976
0.25940243596635393,0.1497215256198255,0.20122537299459736,0.040227029477572694,0.15139576002969918,0.271404251136228,0.1014356845031423,0.1594854367893844,0.10654484138701112,0.16901054681741798
0.2600681544058868,0.15230738364793803,0.20464828781314032,0.043579387677056006,0.14482368624801795,0.25572646434401775,0.09726252641746759,0.1528769880643711,0.11556015671919906,0.17129503250324085
0.26094499799476467,0.15016383424702884,0.21384443424711955,0.044766018015945534,0.15106698309190758,0.2551115049779012,0.09775871627941485,0.15204137707998447,0.11481271186504174,0.1679771671270961
0.26964856066484005,0.14922135356219682,0.22452638600085503,0.044582349636171956,0.1558239409386844,0.2524590215346632,0.09326786092779976,0.15437456456081464,0.1193561837067798,0.17070673064335323
0.2630990950274622,0.1577701046900709,0.22206616274008337,0.046163323276860735,0.1575682975082508,0.2560290907825053,0.09850024612724982,0.15611991098798975,0.1219209358350231,0.16995038788435415
0.26496108723698064,0.1563711912695961,0.2223623449066199,0.045933641437369326,0.15787038010830587,0.25605124507439636,0.09691257953837339,0.1587753332057884,0.12281156181700154,0.16983334323599722
0.26663696142132154,0.15759062796236636,0.2080502159502204,0.043470855327536743,0.1486939267794082,0.2626169370025954,0.1018461897859227,0.1592450953452966,0.1160018054008813,0.16998751265797665
0.2597812559191655,0.14780117262796807,0.19727278228697706,0.041168561816082264,0.16009019243333328,0.2784958971054326,0.10469326035503669,0.16359826372467992,0.11411143807922695,0.16449277565056752
0.2641019075601203,0.1451677224218901,0.19785092773239366,0.03937666599721561,0.16004583264212544,0.28227401909843436,0.09982798771958372,0.1649710140503942,0.1043738854691739,0.1702138210618333
0.26127513743425207,0.14386487237172696,0.19529929050582873,0.04093215831804975,0.1571369577487536,0.2790529691225361,0.10493468927024835,0.16547937221883222,0.11187028494665896,0.16661035903122895
0.26622763711689446,0.15050815325187086,0.2070234910379806,0.04295752238517937,0.1578916095707116,0.26947704406676787,0.10277545952529094,0.15829882474397453,0.11577014862883468,0.1730257923234769
0.2650267021496585,0.15125472988943753,0.2071458669392363,0.04316957784789503,0.15721716119891674,0.2688817963898698,0.10327481068934158,0.15739598083705195,0.1162821449594706,0.17290050912803107
0.2618400448323041,0.15203566786769018,0.21603027822134593,0.0445793076214222,0.15393247132557156,0.26028791197860474,0.09710623676922212,0.1556516566028768,0.12041811001381308,0.17204429377649333
0.2730383985967153,0.1482358600658263,0.2174003804947878,0.044349554944596845,0.1545425107227985,0.2554690907966438,0.09468418466018914,0.15602293846541007,0.11811807281721141,0.1706501063484192
0.26818511430444253,0.1525134055801921,0.2134113387078551,0.043752605923189546,0.163964832593855,0.27215564918350643,0.09763115926156926,0.16051200967254786,0.11807209841870404,0.17536623115085284
0.2668223801473295,0.15051066497171323,0.2077586665502751,0.042950676481455695,0.15659986154975677,0.2745512793818949,0.10408816204785297,0.16255731684313657,0.11561563407434335,0.16908929717364668
0.2801054538662996,0.1455717480411371,0.2067465450677437,0.04211496959123243,0.161458165989539,0.28388443942631825,0.10617971342467436,0.1673543946373484,0.11123659669353715,0.1691952588960432
0.27994755832457763,0.1428789661326794,0.2053327481230682,0.04237343866946762,0.16100612636909567,0.2825690641336298,0.10616906490328194,0.1659271978357624,0.11218875688921667,0.16853559699463366
0.27422469273251054,0.14388928149758803,0.20468748083085325,0.041498108617683716,0.16143414986061821,0.28143586876359455,0.10406296493906904,0.16716920505941663,0.1131418868414132,0.1676153621052526
0.2698242445566518,0.15025709236937593,0.20968164262657035,0.04209987129201262,0.15528586814830914,0.2713828204947429,0.10456462019800661,0.15601606621881556,0.108637654078774,0.1704295163941287
0.273581373992463,0.14116328377341394,0.21814856374907782,0.04588156545393496,0.16403260966252278,0.2615104526943876,0.09393184816752706,0.15995555291721772,0.1196399050259893,0.17379079616133955
0.2753142433321822,0.14653703317588618,0.22725811098727866,0.044460779826953005,0.16321582757308706,0.2619150404743053,0.09275156965674573,0.16122557404291707,0.11881439608703781,0.1728401457983657
0.2806970684211265,0.15220087274111366,0.23382651376483957,0.04377160488710204,0.16432368263150127,0.26606645700768217,0.09372052144080673,0.16734264741887384,0.12479510302929504,0.1760074722331434
0.2788095498390576,0.1551181084919687,0.2353806191461471,0.04430441144334726,0.16514250550864218,0.26676182596283915,0.09471797723810277,0.16764066327975707,0.12631720224688908,0.176834390781206
0.26917742142861656,0.1619574751530641,0.22468752465788625,0.046852080879858704,0.1637808956469991,0.2753130390723096,0.10453975064854314,0.1671173746535877,0.12821919615397562,0.176642080385544
0.27178905057403685,0.15847567908563215,0.21193357845641764,0.04309161034673149,0.16144925234833893,0.2834116808832399,0.10726004274266021,0.16504274669409377,0.11658108498764853,0.1745863554914362
0.2701498908452706,0.14831699646911642,0.20682998666228253,0.042146779333762215,0.1642587787563957,0.28643873402924575,0.10666243651565345,0.16402305889257732,0.10934881450065469,0.17451839904247665
0.2710760813787131,0.14442598609051865,0.20838114691952805,0.04272508900320805,0.16548929316149955,0.2857937545950552,0.10501694828237328,0.16573603661475156,0.11462039745219055,0.17282087372407215
0.2771178607520953,0.15108530671863377,0.2151895740142617,0.042162320723602424,0.16853980694278692,0.2897803983059002,0.10541027123287755,0.16420786247291888,0.11057130988397357,0.17100940429177441
0.2754316757898615,0.1513562286022442,0.21506423746466427,0.04172945700222813,0.1640640507118225,0.2858762377032394,0.10531866571926048,0.1645130206135275,0.11172499835396854,0.17056811611677125
0.2757911339035714,0.15270492906894925,0.2153667913304057,0.04383619723835924,0.16198382922333268,0.27841828920800143,0.10673539724701903,0.1576973387060409,0.11304193056338649,0.17428194206668285
0.26999048507011575,0.15670380733250242,0.22534379695816456,0.044860196416632615,0.16891442082973152,0.27296410396181103,0.0985616184857626,0.1673290126928358,0.12234143231513031,0.18046595134192267
0.2774193253651503,0.1539724302220636,0.2279494340958126,0.044062161863029664,0.16842941489799054,0.2746931210767066,0.09946839825210287,0.16577216900459296,0.12139959296600429,0.1780249990725831
0.26890408050408987,0.15296238281141733,0.22037395707940788,0.044587675003763566,0.16823675252927578,0.27831613178668785,0.10251989551443176,0.16745430361214078,0.12283418600754002,0.17462420743791016
0.26597026275962354,0.15573483235770255,0.21130635723772895,0.043711907538358206,0.16338062582348048,0.2826606155496682,0.10594836323177398,0.1666170471253382,0.12113348183549598,0.17542035255872926
0.2678429260265511,0.153797703892095,0.21166031227828092,0.043542983889263115,0.16423746485695132,0.28145794937281865,0.10534293656095302,0.16731346024019997,0.12123221502986113,0.17450371900483624
0.26390522554222623,0.1557135733175736,0.20867596976575947,0.04094973924474364,0.1597095192830083,0.2877046296812361,0.10842721924966255,0.16676933362666124,0.11209277146899282,0.17366217248543048
0.26694353231719875,0.13548455127103354,0.20097457846161315,0.040206400042773364,0.16236014099005505,0.2878077935360557,0.10542119875833866,0.16573777659446534,0.11067677192988311,0.17063046269288168
0.2694195259523345,0.14576352332697773,0.2055283373019859,0.0411092078440261,0.16367295752724328,0.28461797005002804,0.1060047670712142,0.16355786023879992,0.11046738103572248,0.1696919127581999
0.28054913070322246,0.14766206391767125,0.21066486281773522,0.04185737823116664,0.1576501942439425,0.2754313210577838,0.10284311047859905,0.1613087108166064,0.1104525024790855,0.17268923619748291
0.2665691869324094,0.14409368692075958,0.207252130731358,0.041657331778109756,0.15808674280591292,0.27386586513645267,0.1024346159558019,0.16073435052250443,0.11312819399004011,0.16908952414015715
0.2663711454729739,0.14517649398232743,0.2072751551502398,0.041900004696153265,0.16025694278551159,0.27582410849525807,0.10285744295230835,0.1617262868963243,0.11442603044809484,0.1696245383690563
0.27109200055720034,0.13980455890931368,0.20721079964544964,0.04004338186114939,0.15965789466033917,0.27584258323337774,0.1016064422941881,0.15907867599806225,0.10941280785296395,0.17064444379438867
0.27154117834141156,0.13982822965176658,0.20735100511339666,0.03903745613753012,0.16222202901324662,0.2779742513174942,0.10235440363843426,0.16104812967127663,0.10969340961929643,0.17080689987202846
0.26285499660134926,0.14789548478061462,0.20464107449728874,0.04029033153213095,0.1618582051303523,0.2835103783146809,0.10554735450071102,0.16019860652209542,0.10816465604663245,0.17225221425091386
0.2615950597407597,0.14938656742841577,0.2046461883005999,0.040660524848137154,0.1591625963445117,0.28132891395311044,0.10545521189108341,0.15995223115496976,0.10842261072965308,0.1726421718261343
0.2667312799970336,0.15011109036992074,0.2063240017958168,0.041216054104743036,0.16216033559188317,0.28688228520977466,0.10633869998563257,0.16213366213674332,0.11038647857380667,0.17308779724778664
0.26514312821719954,0.15129857978857844,0.20731985419379326,0.04100953131177373,0.16156970228330417,0.2848746769959102,0.1063957642641746,0.16147805876070973,0.11040814083705859,0.1726593865712601
0.26315870275739545,0.14981448254512497,0.20611256340912829,0.040889576221503285,0.15946362678380957,0.2821159234932356,0.10655521986792839,0.1600304385503151,0.10976899665431966,0.17161623418480404
0.266051941757043,0.1454173538492575,0.2069674566875124,0.040842205491057035,0.16432905858153088,0.2824874304964337,0.10221947648483981,0.1599466304902585,0.10838131096514587,0.16999654215503088
0.26565895172798554,0.1445892052484958,0.2098619059411469,0.04134373508051481,0.1605431497149044,0.2726286544428619,0.10085494643431411,0.15707959266321245,0.11090388720144799,0.17008601481756783
0.2774007550212886,0.1450979802863551,0.21443371124290075,0.04009294098921589,0.16405660988023654,0.2765205399425815,0.10089124641100926,0.16086651533059537,0.11118305994514684,0.17186438903651127
0.2604413129619835,0.1428886189022981,0.2090170955289926,0.040563018276278354,0.1638477669654407,0.2750104789903252,0.09918670664965445,0.1612537821235367,0.11056533032786964,0.16670044092568229
0.2643388687796357,0.1415953184168201,0.2090737561226044,0.04005964497547879,0.1633632689922966,0.2753438035408968,0.099923490582717,0.16048983371977096,0.1093078899959809,0.16793844391422014
0.26675783980783946,0.15026362131893467,0.2077828121854608,0.04057782098953507,0.16908972496272207,0.28821680220602003,0.10657329213706954,0.16149935436561857,0.10916661489617067,0.1715621989343382
0.27075032701707197,0.14045543593919885,0.20989561728684328,0.04040847056237148,0.16455174679973825,0.27641447201012115,0.10081733227748126,0.16621390991915552,0.11608554278350804,0.16895057346229753
0.2590232490551946,0.14411400048717402,0.20998693906622481,0.039130963569959994,0.16328971002636197,0.27270539070777355,0.09553257795914112,0.16539635162325636,0.11328063193161948,0.16797390355605632
0.26375439638404297,0.1400384573574773,0.20912457610933272,0.03935874918011801,0.16595531526050375,0.2737012195282798,0.09574270190640766,0.16388175850316272,0.11161334189774982,0.1680769487463254
0.2641458897098632,0.14679496035144052,0.2033961494510216,0.0398984793044598,0.16467294682920738,0.2814512585242637,0.100801319859048,0.1614830916032209,0.11076107587002892,0.17343092082986983
0.26124936111353,0.148918970695594,0.20271035274945928,0.039822817818065466,0.16510014242487758,0.282525134941336,0.1014137132080492,0.16281983786740412,0.11156444245294712,0.1737899871385274
0.2684808161410823,0.150261930302578,0.20447057409763808,0.03940083187391431,0.16444755466858252,0.28461828746017437,0.10500113895831772,0.1645090082947527,0.10654248873337889,0.16874220637480872
0.27681221862959837,0.1432812635934585,0.20468521651048485,0.039382415591334305,0.1637630195920918,0.2814313273244623,0.10198942665225312,0.16120528676263346,0.10169506329482889,0.16839170085843558
0.27683433106836874,0.1414961773983421,0.20407368116154118,0.03992650443618925,0.16190822252723608,0.27871464557478937,0.10082618939455297,0.16193658482119097,0.10652491176472363,0.16996385305629902
0.2649077401745556,0.14634999372927296,0.20042820559733665,0.04111858331582313,0.16346606913173314,0.277556404273063,0.10019990942642626,0.1629331632812014,0.11154196716879516,0.17343246238198193
0.26947575286233966,0.14190338376175787,0.20450908748367083,0.04016958483877356,0.1627039229076806,0.2774978907340965,0.10127053733835992,0.15861399136666382,0.10782455295933609,0.17003760190926576
0.270507880499471,0.14275437149687187,0.2060778647435666,0.04035014222309258,0.16357797463417598,0.2779653349201589,0.10193049451907471,0.1571122483139239,0.10630507057117135,0.17048832101561168
0.2682264331178257,0.14696381428674446,0.20508568674766692,0.04077473773713491,0.1603647913009385,0.2767960031131854,0.10329884022434006,0.15810635025106595,0.10764766400028439,0.17250522908267643
0.26912817218278395,0.14870348809314987,0.20579246912921098,0.04025793955774991,0.16126135885608958,0.27693071071173275,0.10137277005034029,0.16251151555321686,0.11016063348324444,0.173843585547592
0.26559755812244934,0.14820885660629815,0.20124747006380475,0.03920988112770462,0.16178464600712084,0.28031669990254793,0.10225209654840202,0.1621872490357322,0.10758559696956503,0.17353012095111953
0.2717882463926434,0.14339966402008328,0.20170464163087098,0.03970985993963471,0.16367710674088887,0.28013193302442413,0.10129674370809606,0.16167964927075393,0.1076982412639353,0.17119716455981931
0.27138636581726616,0.14494947610247932,0.2037531289929711,0.04062207439946811,0.1629897920259349,0.2798706203152938,0.10279017971614263,0.1632773573192654,0.11039427645073019,0.17133967534934136
0.2718807626216772,0.14415508312525757,0.20424047019414554,0.040323183369253786,0.1636053226630246,0.28043735943450815,0.10194027159469005,0.16387981761467732,0.1105634919691793,0.17218406891220228
0.27303521336093284,0.14361734239608534,0.20358118150404714,0.04025393811040875,0.16538077878939061,0.27895781224932,0.10016129329987154,0.16243067288711835,0.10976442188259282,0.17183089861209255
0.26894644997718953,0.1444789345081525,0.20309106680644737,0.04005614648701354,0.16542752009041975,0.27944028413385275,0.10040555891767211,0.16057021797956034,0.11165679037573804,0.1743359185447071
0.26801388846419916,0.143468555623705,0.20248832160077831,0.03956938398129523,0.16152192651380137,0.2794719373044112,0.1013825807298286,0.1607093776310242,0.1096037643816325,0.1733681459051047
0.2748833509906377,0.1440456679260338,0.20109711987289278,0.03946268742713596,0.16587510792880186,0.2826220390190565,0.10235881154975722,0.16197002344522526,0.10643157271233405,0.17202687091763724
