distance_face_1_idle,distance_face_2_idle,distance_face_3_idle,distance_face_4_idle,distance_face_5_idle,distance_face_6_idle,distance_face_7_idle,distance_face_8_idle,distance_face_9_idle,distance_face_10_idle,distance_face_11_idle,distance_face_12_idle,distance_face_13_idle,distance_face_14_idle,distance_face_15_idle,distance_face_16_idle
0.15660363127017157,0.10737047822642277,0.10132464028781588,0.18245472660678286,0.12213254137606197,0.20696666566284685,0.2337702555852092,0.15546394441886804,0.03547477518887824,0.03321321935672993,0.028512690501627205,0.048407970359224416,0.12405835563344655,0.007920765396339853,0.18650968739155385,0.10288486553911931
0.15548211370301304,0.10768511770621983,0.10046255907131629,0.1835066006819399,0.12394612997716582,0.20454611168018788,0.23231450712230942,0.15529946316908486,0.03649977667349964,0.033845498706814754,0.0293674691852168,0.049098134312625434,0.12406598745725735,0.007895184560921392,0.186899975131835,0.10356165406415946
0.15465849290303466,0.10653985543789803,0.10166642447399644,0.18376542481184524,0.12313511450294909,0.20683107504188777,0.2332954780323618,0.15527183316633425,0.035765261607556456,0.03372911060170043,0.02993474944136226,0.04772858510676979,0.12398432029615565,0.00844064699604162,0.1880010275661969,0.10226217132466987
0.15608456026927894,0.10731087246704397,0.10107472894015714,0.18190288253253653,0.1205252022997194,0.21016874953389147,0.23794562003476524,0.15702552679240325,0.03517232015246306,0.032961868795046555,0.029553246302652974,0.048523041130052624,0.12280482642465564,0.00815870080545961,0.18607052680355746,0.10303096860695043
0.15854127396954246,0.1094678751560521,0.10090327554892067,0.18364644541269715,0.12466861465281986,0.21083386512221203,0.23793043991759194,0.15688258846814984,0.03634166699617664,0.03341288017236023,0.027206416465562575,0.04873664584081828,0.12459953746536181,0.007464185719199736,0.18652040574597037,0.10549584640919386
0.1572646297972158,0.10937542134557936,0.0999165318371565,0.18332894201256658,0.12362307412465333,0.2099030437713323,0.23723102107620403,0.15584621941450325,0.035694681915367274,0.03293549987598129,0.027199375805822622,0.04870564903923433,0.12319881732849776,0.007453455314619616,0.1864120937280396,0.1052591010310608
0.1562349162045817,0.10918842467980525,0.09875611302514208,0.18217081185594178,0.12405353488234312,0.20752334601014963,0.23502324826009965,0.154041954760812,0.03527701060236185,0.03271322249058725,0.026746600284745223,0.049271804344307266,0.12183347500833103,0.007333148205024243,0.18515313503962555,0.10494570227596439
0.15913902241909392,0.1089660987294131,0.10068180535730409,0.1849288838296779,0.12362848878387352,0.21162087678226715,0.23869406762565176,0.1575180648675239,0.03673949805470708,0.03443213653942788,0.02762124416707813,0.048598066629150755,0.12372728247482452,0.007735926495417567,0.18830295328631094,0.10481838676769144
0.1600509795744116,0.10926232226052063,0.10202841163630623,0.18538660931415601,0.12188682786311045,0.21212111655201304,0.2391967764070026,0.15864230277058117,0.03504934863051976,0.03336625849597982,0.02814549131189338,0.049156209910139005,0.12307671596822156,0.007909164276195079,0.18942857361238125,0.10415639017420911
0.15910422801143137,0.11041352765267802,0.1018615975413085,0.1862036821845646,0.12568224925673208,0.21060608400843236,0.23845236552235968,0.15805994102891924,0.03465542848217291,0.03288115667062009,0.02840626067629592,0.04988953596064801,0.12339807802712936,0.008101638009957066,0.1899136173427104,0.10628584081097012
0.16082971293795859,0.11160267953648827,0.10232622221978595,0.18615827703969262,0.12786268819315175,0.21083870290876014,0.23879728322092786,0.15793966929554995,0.03495297956535226,0.03308017658414639,0.027932379373182988,0.0509468972459983,0.12479046290202597,0.007911856701073068,0.18974773773180537,0.10695214967646707
0.16158485698712813,0.11182056917092038,0.10219908301594957,0.1859539099754538,0.12758856220481724,0.21103137447170245,0.23911500066844235,0.15836048308885067,0.03489579448243041,0.03275416647584497,0.02730108538994458,0.05080488319661767,0.12471698779862413,0.007582637032538626,0.1892408088136538,0.10732483725768396
0.16032774798000757,0.11074671920137438,0.10196746848698549,0.1826095968850962,0.12415282642132598,0.2114594166089418,0.23925274577996114,0.15732103558979152,0.034474846808661704,0.03225519531487096,0.027420295532326357,0.05036653435704932,0.12431009015764685,0.007487856718026007,0.18585123541818133,0.10586543310753048
0.16001587659709895,0.111126780789961,0.10114659344178611,0.18161627325631097,0.12332621964878408,0.2108530087108959,0.23914059107118385,0.15715284820202302,0.0340218688963201,0.03188489790071438,0.02737322362055299,0.050827346819285565,0.12302924935082055,0.007317239162427042,0.1846405270790872,0.10607318349508522
0.159185778525886,0.11068796990756191,0.10119099460171804,0.18272695824690563,0.12287276167159498,0.21121321965042164,0.23901305038477647,0.15723934446675095,0.0351581911278231,0.032934835531134764,0.028477335356730724,0.0497575209062462,0.12382653514497169,0.008091284209756161,0.1865511978506482,0.10618113771918997
0.1601093157010329,0.11103936055981174,0.10147277607383354,0.18487469048005523,0.1252358909869275,0.21008273353658205,0.23829590256995908,0.1578828862122798,0.03574407928021675,0.033628339210142334,0.0284313671707977,0.05056533104221787,0.12400897282817037,0.00783721341737799,0.18825086747591036,0.10641437366735892
0.15950229002589933,0.11203885964257582,0.100577969420295,0.18561210263351172,0.1260908705486344,0.21002702916408372,0.23965638519790786,0.15770202962165292,0.03415140977287953,0.03231889028031081,0.028168705059694276,0.05188654974963616,0.12253004562500631,0.007752088302816002,0.18909128709273157,0.10760756150471615
0.15918588106330672,0.11171944449848775,0.10068763938303399,0.18571179144136352,0.12617243247930343,0.2102886802436636,0.2396897865787555,0.15754135664377267,0.03481701142294909,0.033147556134232814,0.028793460869087684,0.051760047613404324,0.12295596851924703,0.008122550705973067,0.18954458950985978,0.10717903829814415
0.1598749993431664,0.11190887933047122,0.10006531961116906,0.18321351025411498,0.12359063209688059,0.2113239116625642,0.2411273125539113,0.15747105309831327,0.0329559223030559,0.031009865575858185,0.026706276680700684,0.05173914905820616,0.12143692642080796,0.006828468605720372,0.18623286559159868,0.10688562149467265
0.159222094626688,0.11146410774162613,0.09982501876639081,0.1824960693031512,0.1241142689750942,0.2086187063346903,0.2378332399084675,0.1565348207358993,0.03365020161116831,0.03174953062760227,0.026745006169825978,0.05185597293506166,0.12125833024361896,0.00676289270206885,0.18524618097952744,0.10618497756816332
0.1602138564253083,0.11205813881359988,0.09977531342451611,0.18194067300652836,0.12585762725013133,0.21033632870686464,0.2397568660958556,0.15617215152902233,0.03436263153688015,0.032153163830808774,0.0264568237492186,0.052590466264044684,0.12203452368703449,0.0068307636687470865,0.18435274511602684,0.10684817212053374
0.16103713944573927,0.11240512401839789,0.10074774188386584,0.18220273037129928,0.1253320742377619,0.21186117399873444,0.24052323782859863,0.15680413657854467,0.034791423216005354,0.03253152062005534,0.02697528186116479,0.05200793844300501,0.12327110114913263,0.00718105581540006,0.18500419625979073,0.10706915576319255
0.16166166902674653,0.11132933194903498,0.10193549296759255,0.18559737317488664,0.12664623860424956,0.21276604188233797,0.24168087944935515,0.15783978584800956,0.034696211456618206,0.03250188322793065,0.027625808465500536,0.052148075311086305,0.12426489348540334,0.00721800831751574,0.1885873504562573,0.10574487688242078
0.16029935099052295,0.11111226325784715,0.10187075824248241,0.1850673391162848,0.1262610731280447,0.21267957584981997,0.24152321047122452,0.1571615150566429,0.03503975686135657,0.03292883743653344,0.028678747044091797,0.05219433586584864,0.12432371563725406,0.007782551770439698,0.1883287030426391,0.10548663753655788
0.1589281806021534,0.1101199456507586,0.10102173830854293,0.18279346997777055,0.12565777585747986,0.2114338375753103,0.2399945518523798,0.15602187912036303,0.03430770473584413,0.03222854811935093,0.027616673216493418,0.05118193673231356,0.12327398163528751,0.007480955391433854,0.18589530340991026,0.10547189697972083
0.15815080273024426,0.11022452642333694,0.10163461686037094,0.18217844026412397,0.12544094617427892,0.21292051019755198,0.24133689540358771,0.15615325658959384,0.035256124633085154,0.03277128876249913,0.02854438320527191,0.050862861156214786,0.12457635480832357,0.007583140987507837,0.18543020240346025,0.10585535886486926
0.15876096602131942,0.1107341458686039,0.10081803142137906,0.1821762328316775,0.12507733853885797,0.21148377436699953,0.2403206704719646,0.1563284711589067,0.03391306349744918,0.03182169685525501,0.027513026312393794,0.05112666485807518,0.12262420070573289,0.0073996012272926626,0.1852092058844364,0.10630719601419107
0.1604709819904386,0.11053586337392723,0.10203806214425873,0.182733970691309,0.12471842282773643,0.2132289289853372,0.24285308321122887,0.1585180556879617,0.033030028262373425,0.031013980158461716,0.026586057208024746,0.050848368843825355,0.12345001800124043,0.0070211657001147225,0.1860224673423793,0.10658253157651384
0.1602211902741335,0.1106044822851631,0.10222630544750172,0.18358239864886453,0.12383663321609727,0.21444207913815885,0.24326992136264114,0.1590015955110384,0.03281066023427514,0.03073307621306422,0.027089289434656345,0.04999540150595143,0.12330320914668594,0.007178040783039258,0.18686504563965323,0.10664793218788839
0.1582087598595429,0.10971815214186084,0.10125439168357087,0.18346641023368926,0.12446707122635195,0.21201486452624188,0.2404419752577592,0.15718065746656673,0.033689694883988326,0.03170497094351868,0.02797332577368629,0.05018042189680691,0.12274300402819381,0.007219240574001432,0.18647476503327376,0.1053580431488031
0.16145336913039796,0.11085383752677037,0.10319368477298412,0.18492476397908666,0.1255595497524155,0.2131644330775609,0.24212910814730254,0.15956405669644738,0.03366068977750647,0.03192941519642028,0.027486861466862997,0.05106495200979082,0.12466188767704325,0.007564682789994602,0.18873052816659883,0.10634891409025286
0.16046528551443504,0.11112475974035599,0.10258968493763186,0.18338348979023955,0.12472444876999306,0.21608716723513746,0.2452275865962172,0.15875842678964716,0.033479940008520274,0.031605800371528624,0.02769621089618827,0.05075104776083584,0.12410729436659583,0.0075337264229971895,0.18681364521639643,0.10684523111643379
0.15932045757627053,0.10951613752513978,0.10266288699989089,0.18381859598553862,0.12492087113526663,0.21436687716896335,0.24172394003927672,0.15739076888593626,0.03360398874611737,0.03187155034407126,0.027660840452418806,0.049351321688769184,0.12436134520251849,0.007708332459031796,0.1876344975021695,0.10496305093974886
0.15849988129989684,0.10983268047626608,0.10112097131721352,0.18285693209329715,0.12335391408670936,0.21445030584680014,0.2426622805902084,0.1573294088001489,0.0335567487998282,0.031759357718068315,0.02732065378341064,0.049610909379595475,0.12249599298360737,0.007441027443080739,0.18623955558656116,0.10557002262134799
0.15780913452944956,0.10946062073637525,0.10266414615283172,0.18289499752186839,0.12326978291407147,0.21463953304851305,0.24197686120617004,0.15709444151920393,0.0342779328843785,0.03261047742639664,0.028886735120035048,0.0492254463538812,0.12439933309421676,0.008238278914286355,0.18680938329953214,0.10505150194451456
0.16020808671510875,0.11066766932654819,0.10266481375784348,0.18288621173515696,0.12282955004141571,0.21394833205056757,0.2420187283955157,0.15840928889257577,0.032573942063169097,0.0311472537952292,0.02712454175917485,0.05005844828173367,0.12324014788748917,0.00760095108349479,0.18643359658062875,0.10614970027284606
0.15965130158676358,0.111767715228597,0.10173083251959991,0.1854905351410055,0.12328666601982449,0.2157736800641474,0.24677327804059532,0.1600133286014251,0.0344994260916424,0.032632789911511015,0.02889964437541725,0.05226911066588315,0.12333870771721214,0.007926439336103722,0.1890344886617985,0.10731345640641636
0.1581840664621701,0.11169931887292756,0.10122965333377744,0.18460871531527842,0.12307411101110598,0.22073353397924111,0.25127683891454844,0.15829793098020634,0.034615128261964216,0.03241312180173207,0.02896966073069366,0.05160546724575961,0.12349806041847314,0.008209851928474416,0.18847427763096622,0.10724146798825596
0.15704324685213583,0.11123524731319863,0.10214567296627412,0.18743488913312947,0.12467945701418644,0.2156933636756041,0.24476383284697845,0.15814574519020916,0.03516202007937607,0.03385160450584421,0.0305114783929986,0.0505931357374161,0.12402836421293827,0.00897806638377416,0.19141135396810252,0.10722519253169105
0.15544199365823422,0.10937118930594099,0.10123236572682538,0.18316694198044017,0.12450168439045231,0.21234757230735507,0.24037752272615345,0.15557631918579354,0.03305509242430632,0.03154954595102945,0.028211996526643825,0.04967998514615805,0.12233535370480288,0.0075233521731252586,0.18655679673591022,0.10537450133748498
0.15620822673012769,0.11190815228160593,0.10059792961331454,0.18117068304282516,0.12443997142170116,0.2125991512961065,0.24191321238496388,0.15653090876384895,0.03449629750721107,0.03209322175881925,0.029739438373381222,0.051640198830030064,0.12352093251333095,0.007864334564598657,0.18444840178898056,0.1073793831471756
0.15659961064960023,0.11115082344741825,0.1015854035224746,0.18361618486207082,0.12383737568998168,0.21312528539323397,0.24151128299064448,0.15760734102973492,0.034526830032650654,0.032578274227336716,0.030983069152913184,0.05061065251793899,0.12327757269588463,0.008227760402837406,0.18676083016193645,0.10644122435151876
0.15771672230909808,0.11158098807615353,0.10274089088030569,0.1846099964371524,0.12400415074664363,0.21568586160351588,0.2439764484546322,0.15814553239459683,0.03514571539430305,0.03324563515564849,0.031299992358327214,0.05075370314394846,0.1247191382163293,0.008804778523943605,0.18841794232745562,0.10645718690293533
0.15590361764571745,0.11113721849688792,0.10310795058141774,0.1856210732080724,0.1240647332894666,0.21159355362113177,0.24039933266373936,0.1583075744495273,0.03580293825162245,0.0336960215325466,0.032790922824342685,0.05082358943190339,0.1259550742559046,0.009379821497122685,0.19029639224231365,0.10672860950856483
0.15646714258636002,0.10856504109103193,0.10247679191621527,0.18068904902448682,0.12244185349725688,0.21062332655337412,0.2381479372191039,0.15681808479035034,0.03712335845096279,0.033925928216377806,0.030983583570812115,0.04982797427756541,0.12674519984402444,0.008507947488297715,0.18453466814117173,0.10379541476635681
0.1586897600666853,0.11093320768984198,0.10181971025198851,0.18160416456372397,0.12550238601600322,0.20679246954248262,0.2359620874593797,0.15664466425990575,0.03794413527956715,0.03523533971509744,0.029354691336426875,0.05251066323030767,0.1265304548605001,0.008215370100521334,0.18476556621861268,0.10588029145424989
0.15739771144148812,0.10972878866360508,0.10329347898902577,0.18338922075177527,0.12412050813476821,0.2077587860604731,0.2359097044453284,0.15799852740466874,0.03624560078743332,0.034073902711774046,0.03154441957210016,0.05061088795691789,0.12630938782915307,0.009043056028472485,0.18774968661648916,0.10477597516712334
0.1563193931620401,0.11055271089095654,0.10274594729387315,0.18318169985518742,0.1241091812483649,0.20809278845549284,0.23722146145808573,0.15729619066341424,0.037659215246941054,0.03534450865321885,0.03271560977970565,0.051862279307327036,0.12703480501576334,0.009697301036525902,0.18799044906407186,0.10549548514182204
0.1599289304570161,0.1097928780808625,0.10398516970048505,0.18468382552568732,0.12566398147974736,0.2090074577352103,0.23776454175176434,0.15862704705533268,0.03782668895505459,0.035626483447325184,0.030276578835304883,0.051687693691804426,0.12821378162769495,0.009094259843516483,0.18928517244075074,0.1049426505096209
0.1584572541296851,0.1103394258735698,0.10322313490979686,0.1848822438727043,0.12374027149376357,0.20968461068427383,0.23784399069478748,0.15884366397377359,0.0363345709400418,0.034286639648765764,0.031577943312531165,0.05066643547655392,0.12623126032205023,0.008999084083856568,0.18938107029004084,0.10503032896979582
0.1563369992638877,0.10984031349243974,0.10248558912302833,0.18343196545077373,0.12373222509956164,0.20930353967267498,0.23774120534204268,0.15735583087977217,0.03551108463358611,0.0334931885031782,0.03214780161355055,0.0508309994063392,0.1250157538266334,0.009203499409391776,0.18796490754630588,0.10484860213078794
0.15911507688263415,0.10722381470647059,0.10047431861246331,0.17174758640025933,0.11898141971674739,0.21403338191015703,0.23985893879318035,0.15392829163729677,0.03568442114632092,0.03136410051187507,0.02590936983889147,0.04859136616278836,0.12409922887832846,0.007195691017012229,0.1734016878568017,0.10166099059368283
0.1555578342406151,0.10821684898260665,0.10244197476988093,0.1789334279980952,0.12489872097312285,0.2095512721855472,0.2372307435788009,0.15495580112681162,0.037293741945896464,0.0344442014603973,0.03183454028562526,0.05087770684774931,0.12649483808549278,0.009000248822288491,0.18254318474401007,0.10315188406812494
0.1553976800566242,0.10783125874544856,0.10269363276329146,0.180674408286297,0.12383626732157486,0.20976739276212855,0.23741121804726106,0.15564976665257058,0.03773460920953449,0.0354391026192455,0.033509412543208064,0.050427081299156816,0.1263554803710436,0.009767343033204855,0.1847838511963966,0.10256276303133947
0.15470986342078533,0.1079453214968951,0.10046537963589422,0.1805308495215807,0.12382877218137592,0.21027326144304212,0.2378506435301221,0.1536766065812518,0.03614612572222745,0.03362261051504857,0.02972810633808617,0.04923896279377376,0.12349570059860426,0.008794304669749438,0.1836566089845426,0.1035575814597664
0.15598131237442397,0.10722562603197329,0.10309690539085514,0.1827009663881064,0.12329146032504215,0.21156164693787002,0.23919842139724617,0.15645621720868794,0.03594815815393522,0.03382130090422097,0.030847628191475827,0.04907797522955862,0.12565562808042682,0.009189689684897131,0.18699551956968333,0.10323415340018582
0.15754763673132735,0.11078730543050826,0.10283193467612935,0.18514316900327088,0.12382314758809539,0.21091586387334102,0.239602444633713,0.1580559895579511,0.03662614736375995,0.03495894522287009,0.03216875246159419,0.05075756131881668,0.12602668750250046,0.00985504873478281,0.19002694794121747,0.1062855402361266
0.15789262068248394,0.1082098828815883,0.10367763840483128,0.18619787331795926,0.12503797112644033,0.20949168889987047,0.23714940876091015,0.1574369985398934,0.03611773291949598,0.035272811419887425,0.0304676055150543,0.0491586860821905,0.12593270827353573,0.009370001839655697,0.19089983553811865,0.10460622905170064
0.1564624341264079,0.10732023870630507,0.10231849276059139,0.18314622272239628,0.12447018095485636,0.20883396777775257,0.23554079522525542,0.15463019893269642,0.03683652211025608,0.035842110705336834,0.0299077694806392,0.049005138739836085,0.12477893972176267,0.009261062579406742,0.18757111214985922,0.10287719339119068
0.15660005657038373,0.10771095080799602,0.10282821479874622,0.18548765346459778,0.1253008251979285,0.2078875829337012,0.2349611135670854,0.15598257596887147,0.037259381421958844,0.03639921613285482,0.030799810494839666,0.04909601633661727,0.12522985774413267,0.009419687932870091,0.18988741165159553,0.10364725469838494
0.15770724926149512,0.10814627663661408,0.10333229401285707,0.18517916249565974,0.12508481678965372,0.20956174834460511,0.23636174018625616,0.15652630277039187,0.03655119737344552,0.03624143731176278,0.030250656926240682,0.049260765436061,0.12481224720220152,0.009267462429057134,0.1898263914405916,0.10362327823119885
0.15792236355285133,0.109976843691867,0.10390350306637852,0.19015990250045167,0.12812962832372754,0.20627619861497215,0.2341427585314941,0.15815843624859965,0.03700203504816266,0.03676770286642673,0.03207184791940316,0.05067794596914653,0.12588934127605822,0.009538471104987511,0.19498571085515212,0.10557495138024152
0.1622253096747286,0.11406945856199811,0.1056369652452569,0.19318386248404265,0.1276115664831309,0.21023406739040268,0.24000107940703344,0.16310820437394882,0.0357218361015754,0.035079956348378384,0.032638461341004885,0.05275149957143954,0.1267280143573132,0.009477824496748362,0.19777065708387512,0.10891826165010488
0.16111728564625213,0.11305295141017108,0.1059680087695227,0.19250151299484045,0.12828724447600343,0.21409213051705156,0.24192702721495649,0.16222777912333086,0.036654928438170926,0.03518154987930463,0.03365166896571946,0.05130241163467036,0.1280636980525985,0.009920296511873527,0.19701304329921032,0.10774256744891395
0.15983281105646924,0.11183328755461898,0.10497858728763061,0.1919636792582299,0.12678316456320465,0.2123270313809649,0.24051390699731057,0.16128206778982487,0.03620103723520308,0.03563336916420735,0.032742491932594514,0.050710771582123754,0.12596730537844714,0.010021481488464584,0.19653697308252818,0.10717514173426333
0.16006989012247522,0.11227642595602003,0.10372865587604749,0.19204049831176004,0.12802372218535052,0.21291207389291708,0.2411894499132512,0.16073144983638601,0.03570838802381842,0.034438225551747574,0.03137876785778609,0.05096099575225491,0.12471280279202905,0.00906153285810736,0.19558989592126136,0.10729466320021445
