distance_hand_1_speaking,distance_hand_2_speaking,distance_hand_3_speaking,distance_hand_4_speaking,distance_hand_5_speaking,distance_hand_6_speaking,distance_hand_7_speaking,distance_hand_8_speaking,distance_hand_9_speaking,distance_hand_10_speaking
0.2561997121283198,0.13118946536444978,0.18132190867437056,0.03506399073567192,0.14377262233310997,0.2621558810413587,0.10663072076583455,0.15327647895714616,0.08933148988555611,0.15872750470128372
0.25716716123930383,0.13124702228499696,0.18225063518670298,0.03523920867704906,0.14365525045229838,0.26135370345866676,0.10688502860679346,0.15334727865783,0.08981953194432987,0.15907019205071204
0.25414518904739325,0.1329229427127176,0.18461299499082154,0.03459231556249809,0.14548071193400788,0.26006725147537574,0.1042580773459189,0.15442383605246962,0.09137532852227365,0.1588406032087802
0.25083945025409937,0.13287269864000437,0.18481223475223998,0.034740628924126,0.1423698880122554,0.2604487810440728,0.1026916020119747,0.1548183886390789,0.08814764061262305,0.15600499425069989
0.24949645042836097,0.13342859565331172,0.18726583384053025,0.03458659632244388,0.14519195348889263,0.2608557418627929,0.10308645376547217,0.1568004902056388,0.08781705639448377,0.15780287859926964
0.24859420850092176,0.1392118501185727,0.18650661892048734,0.03438150536528751,0.14141066124619636,0.25914932827539483,0.10257153824448076,0.15323627374901805,0.09086034332535022,0.15905542960714097
0.2496771728394138,0.1345770735621999,0.18475787506699246,0.034006310970925574,0.14210035472975652,0.2593184513276765,0.10357946352917081,0.15649214821002733,0.08823899866369996,0.15747434958895556
0.2481111846586683,0.13788571667820335,0.18669962335804055,0.03381189080912546,0.14403319130653508,0.2607798510904833,0.1029989810076191,0.15532070761134487,0.08604825589513024,0.15736139418301204
0.2438651647293938,0.14019144395090863,0.18356843373607817,0.034779807652147006,0.14303323220923406,0.26209757947689716,0.10313069262898161,0.153904868601435,0.09078224361387917,0.15857454948596322
0.23281823695650522,0.14741292647699733,0.18335636890962256,0.03438231832649288,0.1405542138490876,0.26017532889117684,0.1013468810205461,0.15511050596890005,0.09278585944953172,0.15840534977623894
0.23175907207411314,0.14143974257042316,0.1778996621234849,0.03372865913661169,0.13263365821813197,0.25283442678118573,0.09784164217331888,0.15500608489811718,0.09072856931564746,0.15819935395857299
0.23086724090511432,0.13330878800430454,0.17615729723322665,0.03533892914058272,0.13320420759953272,0.24853603462201387,0.09785393395026014,0.14739132117168888,0.09492876501368923,0.145935603185862
0.23880443412884694,0.134613673449311,0.17976988766190605,0.03717472084694135,0.13320503465272868,0.24631055957419984,0.0955163229911357,0.1478599282233764,0.09429653035746549,0.14521811937460638
0.23865031966686867,0.13356927056352194,0.1806886007337177,0.03692238497427724,0.13392153841360774,0.24626663654858325,0.09354609769885323,0.14947907275406194,0.09355141753324415,0.14451722662845914
0.24092033876680974,0.13557227257303384,0.182073477594919,0.03752305624296358,0.13151805858735052,0.2455499131908595,0.09710965635983146,0.1453876798887459,0.09706811814036864,0.14620815004460289
0.2557478086160166,0.14944107171486531,0.20582076315827982,0.041616373249652214,0.15315207292949054,0.25665546027480446,0.09360004011910869,0.16055282550186867,0.1125900789788689,0.15829848739318625
0.22913808896148163,0.16082535236731232,0.1835299229565646,0.03854626289948851,0.15395329089547236,0.2823148515982573,0.10504382036194292,0.1684704115821467,0.1091686948674683,0.16181025990304204
0.2314767000535548,0.15937038885786806,0.18382220479648523,0.038560523102608914,0.1538844900222948,0.2820572307769506,0.10512388820984815,0.16813935911497965,0.10882261911467479,0.160910989569929
0.2479504389608378,0.14035824836217164,0.18824364784966313,0.03862368045721091,0.1548952619490738,0.2895723304710953,0.10354074685243632,0.17084009282494214,0.10012924053059963,0.15805902986349094
0.23122120629567494,0.14509749152452878,0.18182407136233053,0.03812058276282638,0.1503678347298797,0.28252649758619786,0.10307694625724194,0.16736243548096771,0.10365542928002446,0.16251476830357317
0.23416909622392787,0.14145722289362989,0.1805184533987664,0.038187209588131626,0.1514432561717654,0.2834535081271286,0.10332211149949105,0.16638267709863974,0.1028806615118638,0.16080810936274278
0.2159950713886016,0.15361604814304386,0.18363539529908393,0.03627132413289546,0.14682120084714112,0.2777157101591615,0.09980664904539967,0.16915728845185718,0.10361196736980378,0.15891641963463515
0.22374401276999825,0.1509501928969483,0.18428523227405824,0.035899680835992674,0.15170490036298612,0.28310827145382894,0.10237048547334628,0.1683213990027404,0.10191075325921278,0.15928164841434542
0.21796989314136503,0.1552670225837657,0.18426306559634953,0.03573964968034781,0.1487348868236266,0.27888494392387064,0.1032991251402644,0.16984179703156146,0.10423709251856214,0.15580214302074627
0.21689141678724105,0.1494002446429138,0.17831668547560384,0.035273430276595096,0.14872588450125165,0.2791935129310158,0.10157565201320252,0.16464308667103153,0.09838006071442955,0.1561208919712363
0.2610148454525897,0.14737078486920419,0.20177377224870055,0.04137147508921147,0.16545290310676006,0.28865762453538374,0.10102636441357003,0.1756952561800572,0.11443650088435338,0.1661620911729725
0.2680664685446199,0.14717237349258358,0.20857371870430472,0.043283299072395864,0.17028498272405773,0.28660661231668233,0.10277359871681895,0.17215432629010297,0.11723820599295916,0.16829531724461244
0.25740386687911965,0.16134510589721324,0.20811060550682098,0.04101072965526737,0.17220495898232532,0.29945187228439457,0.1069778852676478,0.17965270187431787,0.11433616356589911,0.1712632982900747
0.2511804029901871,0.15419744593342966,0.2058877097641627,0.040773632610588785,0.170373980055836,0.300654060014488,0.10360341795989488,0.17820647485958807,0.11324462803357724,0.17135779342178137
0.2695985450559668,0.16102833213597081,0.21647131195857144,0.04413394955824664,0.1839921967464916,0.30036613512898797,0.10746358979832402,0.17488495711407515,0.11441293582357663,0.17377029863803412
0.2703616784935102,0.16109198979884629,0.2172333957832872,0.04420413249199262,0.18167225080523736,0.2972179244495418,0.10758382858415107,0.17355061067685748,0.11517358969480612,0.17405052801100782
0.25253206352358454,0.16193033469851278,0.2082268880098336,0.040008061339096776,0.17328781941844215,0.2947509705598143,0.10616112850326814,0.1763032859559383,0.1149190815371047,0.17057995008376986
0.24410467783917553,0.15398652703900634,0.19889590312818528,0.037022841849060156,0.1661567819346596,0.2977962700016832,0.1035681492743401,0.18408288554595897,0.11127633204023514,0.16466007884343023
0.24381769214103116,0.15306345426977544,0.19636898171983086,0.03746818500037841,0.1669423502885596,0.2985314035187826,0.1043950628385342,0.18320910451482514,0.10972747925018199,0.16697925551524684
0.24005370275003887,0.16065239339305068,0.19335197976511334,0.038651382501296724,0.16644830406342584,0.29766326671742294,0.10802682572172255,0.1782114927872442,0.10893593367482532,0.1705945930488132
0.22836121063494064,0.15851888124376806,0.1904476547544456,0.037657019108312005,0.15450764075502021,0.285382509851022,0.10602671763371424,0.16941427414065108,0.10282153007555281,0.1631634007135902
0.2595788224765169,0.1657165573039796,0.21793448079226682,0.0427424753933585,0.18037256216005185,0.3034561749246899,0.10437015477097261,0.18207065225895044,0.11860119896360964,0.17407866215897128
0.24784507774123765,0.15145157208850804,0.20213039508198333,0.03861135541987693,0.16751750591163717,0.2938671674806252,0.10173565841959137,0.18090858605513166,0.10956085651239833,0.16833326627749248
0.2596028376450011,0.1498596424561924,0.20042097939548895,0.038987009143138976,0.16312285563314433,0.2943408616583865,0.10589105442358952,0.18108024678234122,0.11072497579231076,0.169777432761517
0.2521508252290513,0.1580016362260146,0.2037384166341889,0.03976083469304216,0.16389885440609364,0.29068018427245945,0.10642142763340952,0.17485691881402776,0.11017251455397802,0.1702178009053931
0.2680614317796057,0.16149952522103997,0.21167529295896234,0.04102753715899329,0.17980425164130112,0.30512332768316797,0.1092847732816843,0.17635542296551585,0.11091682834134567,0.1739667260616321
0.2704481859988583,0.15878508988365064,0.21002335094750052,0.04178438579329425,0.1788489905226671,0.3028314809148396,0.10904736026320704,0.17565737990530014,0.10997823575807632,0.17297071649118997
0.261423053716389,0.16002295975287573,0.2213656894480426,0.03867330671873374,0.1800034647203532,0.3045292819709504,0.10281670421410183,0.18274019477414674,0.11059693128575644,0.1741098677332872
0.2657113577254384,0.16703816694961038,0.21882000472573354,0.040224246192126445,0.18640431842810595,0.31175156241753105,0.10572383670732619,0.1922046719572564,0.11899362528906152,0.17471853223296266
0.26893842313395766,0.1691371053102802,0.22689530546949008,0.038425051149545156,0.1798813018243917,0.305807768689213,0.10707812454423515,0.18705332249579962,0.11512829282426301,0.1717608362801122
0.2643564205710828,0.17054477191197978,0.22521331686046397,0.0386859066313384,0.18003473687671845,0.30612464681557777,0.10729747004897514,0.18718188677070027,0.11567968776356262,0.1712109480977956
0.26879749733012065,0.16554317514273942,0.21717507531747418,0.04053084126369035,0.1829695726499535,0.30665080120911564,0.10905063016977122,0.18573128786963378,0.11826376345636917,0.1738770218324827
0.26597350835172107,0.1675927011778851,0.21806124716468514,0.04022368376447555,0.18384308814507705,0.3093036020347851,0.10902848057298731,0.18730291691526024,0.1158464165780537,0.17434942566774966
0.2648990767060451,0.1723739544357354,0.22425874219168718,0.040234942565875065,0.18536511397091296,0.311265242272395,0.10862366771312512,0.18867395634898967,0.1173704264881932,0.174797214737598
0.2692514799800359,0.16266467917237012,0.22348468068867108,0.04163949400311567,0.1784347210616768,0.3007374610619189,0.10577192002774276,0.1865100185287312,0.11879934920932443,0.1745748338347894
0.2731884953643342,0.16260716634941144,0.2269258793466783,0.040748309397399825,0.18424362761259386,0.30502780922671013,0.10391251526782093,0.18909586229693268,0.11841960598483026,0.17491030705647384
0.27351294733137305,0.16218167952666954,0.22824546416008412,0.04086049890286961,0.1830537169037617,0.30238265869250275,0.1041080748453314,0.18849875783852865,0.11809516193613047,0.17402008772834546
0.2706834651695314,0.164838983244053,0.2243453497698559,0.04201656924650548,0.17886112290382408,0.30305510105846023,0.10840355154931319,0.18268711157649684,0.11450338575002376,0.17304782408125183
0.2852450226756998,0.16200047537405118,0.2199077511253428,0.04411956497747111,0.16952613304330633,0.30464359635867205,0.11306381151982878,0.17637788832619597,0.10991033396983578,0.17224801550521707
0.26580106194580855,0.17019488678994954,0.2215230857525554,0.043533530555577446,0.1696354780138138,0.2931387515909789,0.10500885135738455,0.17142588820209603,0.11066075461744893,0.17031687904425274
0.26041281811979017,0.15906304915356073,0.21011141003102915,0.04137313892056298,0.16069655233635016,0.3074943288721232,0.10805995933520318,0.18555119930179326,0.10644112502944891,0.1738038439521035
0.26797656683497373,0.15484823255929786,0.20097582904087966,0.044842889715116484,0.170205218139937,0.31452369747918,0.11634561722806029,0.17914551593173894,0.10508816584718497,0.16962358656074963
0.2682346373286837,0.15353702434317887,0.19851992438695504,0.04529671630316697,0.1692107176067094,0.3138370201605504,0.11629081041314368,0.17791611395137935,0.10485513018579291,0.1694890564964244
0.2738241459814078,0.1611108052836358,0.21540481761274569,0.04549803980480887,0.17430483959621765,0.3067094248502921,0.10939394513897864,0.189768953678768,0.11268124972185604,0.17655511228138276
0.2891218756215093,0.17051613691011774,0.23065371506277518,0.04569925090414751,0.1826191481638884,0.3054534850177723,0.1115042215178932,0.19005918520086904,0.11962246858265445,0.18112810918643185
0.2884510450886241,0.17375301104045573,0.23014119949652304,0.045117216943643665,0.18189455590718545,0.3080598060335026,0.11363184952264614,0.18508301423922632,0.1147655712928608,0.18092351211809315
0.27247094915191744,0.17122205205964655,0.2237934726930038,0.04342563310038016,0.17770991949126685,0.3067428275380997,0.10918088426919197,0.19093664250512118,0.11579825223252421,0.17695026589374807
0.2746808821082202,0.16206590507409754,0.21619683554255079,0.04305622369533842,0.17202734789015878,0.3081057620044753,0.1115095310265957,0.1805988486063929,0.10923360488752057,0.17897938690707316
0.2724436803663539,0.1609269578277492,0.21525263672061784,0.04285163153504532,0.17209338168140056,0.30881421378577023,0.11199179593767204,0.1796732165881128,0.10893456387568311,0.17904206223051353
0.27534103104955776,0.16228039662537122,0.21619895757522054,0.04187450102810077,0.1719124033060398,0.3091776132343418,0.11216442548417534,0.18495636552957387,0.11301971198252936,0.18378335143767155
0.2816915437424187,0.16902916938421714,0.21835905110297554,0.042398122070995206,0.17284997158290918,0.3123452225095927,0.11449251284477313,0.1824787272032144,0.10685317409181483,0.1801214588655206
0.2771296361213686,0.16762734487075115,0.21546712191889722,0.04224077521592336,0.1693615046901629,0.31041350085594366,0.11584719112689731,0.18469247497377267,0.10912218285784088,0.18208526238292158
0.2706971273079647,0.1719868432666306,0.21675504861110415,0.04134876143123492,0.1764609352765748,0.3149485342248245,0.11450413444069395,0.18848769875849142,0.11190919580370996,0.18453183763796377
0.26964687737665594,0.17233069180301738,0.2169149404064044,0.04152827463804016,0.17777692279077245,0.3167718340736978,0.11378911548717843,0.19058198228380782,0.11460584173356453,0.185453577765541
0.27248732144841353,0.17013212578337777,0.21485161911573436,0.04075639198732394,0.17656179346007428,0.3166341303393716,0.11608242278218028,0.18808638892364493,0.11306558318786691,0.18553325807413634
0.27256443399083846,0.16898736218678323,0.21485240071699274,0.04118788776823852,0.1766153825636316,0.31592475442371254,0.1154346807026638,0.18855244705789426,0.1146548329496375,0.18445016124375008
0.2717795089700518,0.17088829522468965,0.21782228331990028,0.03992391147919759,0.1776383115866565,0.31634213106085185,0.11360779451729144,0.1932125064808481,0.11918437946843889,0.185564985243473
0.27331442996899535,0.16778072167126445,0.21130455464551234,0.040866110285125413,0.17538515844671845,0.3198306903421885,0.11893153975681096,0.18718851027427677,0.11313844901123,0.18538644138917426
0.24669570678523745,0.17517688452728095,0.20884568740233184,0.041322172248115234,0.16862281744418817,0.30251943470451104,0.11334454963483492,0.18651423724383306,0.12159993619097471,0.18281338629026825
0.26442991685751865,0.16582294178014373,0.2071959929052692,0.04103488803900792,0.16712875942656294,0.309987987840399,0.11393602932746597,0.1861616616029578,0.1154617968555494,0.18368759080077848
0.265756867405182,0.1681650773848556,0.2098560412660076,0.0409117315483426,0.1671546541250939,0.31022830116002026,0.11431974782068502,0.1883628747468824,0.11871260626258522,0.1825988982427162
0.24974657779165918,0.16796730906389398,0.2038373279465867,0.04115048241825568,0.16301504053802446,0.3068403039132235,0.1154959776278954,0.17939494211472043,0.11172699764582358,0.18089566528831905
0.27049234764520413,0.1646964269575826,0.21273531765533563,0.044230630733801596,0.1747305122295758,0.31000153371029565,0.11418548076096424,0.17576864019035005,0.11206456949354497,0.18263116931325224
0.26841731603787944,0.1690638170086708,0.21624421788327963,0.04203589045779849,0.17623220520052224,0.3088327969473414,0.10954431855460435,0.18658770814508338,0.117982881716617,0.18294201747058586
0.24152208555663046,0.16781810000079753,0.2024851987299555,0.03851824882508691,0.16412402279190813,0.29934491322335965,0.10466465812001229,0.18668005333133594,0.10734569562473852,0.1744538227151675
0.19899125528278078,0.18022167300337577,0.18455775263251895,0.037478066995880736,0.15291315381675366,0.30038928689258965,0.11090691773183826,0.18459193779571487,0.10930023344019761,0.18031294481659696
0.2032674579186137,0.17817878515221364,0.18580872768384887,0.03792432797250794,0.15290786135778986,0.2998376973326282,0.11014565536455331,0.18507479281711733,0.10975623822455634,0.18015992084259166
0.25256326910846144,0.1559194169584083,0.19186733638749023,0.03990372429005848,0.1549596253384337,0.30154138410118386,0.11254758769776096,0.18203537048438273,0.10689156750102616,0.18464759842232456
0.23750331256475662,0.16086674973559537,0.19379257271946193,0.03834264991332829,0.1665613111640522,0.3032379855691801,0.10471434961082168,0.18936779905475967,0.11459048211549475,0.18035881752368857
0.23270062454536328,0.16493300165854574,0.20076403023468195,0.039278160168178186,0.1647197159135672,0.29835786492799987,0.10325699807856512,0.18587603517629042,0.11978480705748557,0.17879195507419698
0.24492268766843658,0.16484722325963166,0.20089543451610686,0.03846856913044579,0.1698492506570698,0.30658835665907164,0.10567648012088379,0.184244967993616,0.11257300908313392,0.1835098921106597
0.24093740195354207,0.16529632613001569,0.2009880038251674,0.03774640553667132,0.17738482782050793,0.3107555424210941,0.10517045473647531,0.19142306750597934,0.11954603468760597,0.17908748880595665
0.23515298897313666,0.1677271364690045,0.19832611209330556,0.037614361052024564,0.17414180731409984,0.30873014352164113,0.10546520397931072,0.1892967879794117,0.11687694713963505,0.1786481718568764
0.23349047191810546,0.16395330437298458,0.19446412859695478,0.0376513646783687,0.17277729002211464,0.3094060657040053,0.10603936002070563,0.1886645555176535,0.11539901715962088,0.18018924808823314
0.2480739026564819,0.15804875090642953,0.1887967693389602,0.03738072234651408,0.17100271141232307,0.309165007644169,0.11049304285904471,0.18600733054116267,0.10810359384465458,0.17651363658005417
0.2624857969375407,0.156818310502219,0.18919817913429815,0.03881819690376098,0.17827290535806692,0.3181277160498013,0.11278829453554245,0.1863854386899937,0.10612746975232012,0.18132025791036108
0.2591521983303254,0.1518387643859738,0.18745963417095168,0.03703382622084302,0.17868513326839902,0.3180537454200762,0.11249976500010819,0.19034586247367505,0.10530895581964307,0.1749943343918815
0.2573895916351407,0.15130188141790216,0.18788208038700333,0.03560459827398108,0.1691269363693753,0.30338677190471697,0.10858212896691752,0.18220633963150515,0.10362001708594511,0.17078105862240983
0.25519757922908337,0.1502552420548899,0.1873384668200206,0.035522723464600996,0.16770103068517578,0.30068498585137554,0.10844598968222689,0.18264322846069275,0.10603958507236502,0.16810593358825845
0.24648646631713692,0.14816980987140005,0.1858721087503643,0.03444518914400605,0.11520470024200255,0.23372480453944725,0.11043641747652527,0.140919204282719,0.07814235715341773,0.15145794536908158
0.25474397962737627,0.13458024418357725,0.17960373782645767,0.03250449096546918,0.10358063810598442,0.20372614900032493,0.10487496198504297,0.13037540552845497,0.07414102492893519,0.14172549144916238
0.2523637637967554,0.08244186294094129,0.14501339285158402,0.03468466964164945,0.046848889474455514,0.13370695492355994,0.10567032745162463,0.07280754511023481,0.045196516462684994,0.12723130323137427
0.24849279915362585,0.06397797149426507,0.13403437684560376,0.03864028404033032,0.05977845417306569,0.08908794289658825,0.09346929455169363,0.051834880125221784,0.0374370378364607,0.12383888123405891
