distance_face_1_speaking,distance_face_2_speaking,distance_face_3_speaking,distance_face_4_speaking,distance_face_5_speaking,distance_face_6_speaking,distance_face_7_speaking,distance_face_8_speaking,distance_face_9_speaking,distance_face_10_speaking,distance_face_11_speaking,distance_face_12_speaking,distance_face_13_speaking,distance_face_14_speaking,distance_face_15_speaking,distance_face_16_speaking
0.17680362621381254,0.10909595964191611,0.11348438335749646,0.18465955981140278,0.1208503056542838,0.22866747914275554,0.2567366160776088,0.17024643288941532,0.033510666251645324,0.030580718931462716,0.025638142818494622,0.05214014252581848,0.13348819171876558,0.007822943552197486,0.18934654318596952,0.10128845721956746
0.1710644755655694,0.10370204822337728,0.11428671829950351,0.18334031433772222,0.11967283387173841,0.22898878317242682,0.2537099804027792,0.16702598196514679,0.034262984076276655,0.03139630840364477,0.02688065773844436,0.047062981268815224,0.13483125100991183,0.008101763829711917,0.18827312952108727,0.09815799388696422
0.17231644857168318,0.10498022134226981,0.113528934459162,0.18409960363251268,0.11898078656845294,0.227751261720554,0.2543771678283902,0.16818521014880847,0.033862244840327745,0.031161117274686692,0.026877711137001107,0.049016334925235716,0.1336530339300042,0.008131865206279804,0.1891044551477605,0.09884957886303622
0.17645627591988172,0.10710644679784098,0.11576609853295937,0.18993275047932787,0.12056138625006373,0.22822345684443346,0.2555123453848947,0.17191153542933413,0.03379902612908163,0.03169827800380567,0.026794628246189618,0.04976899838745913,0.13517273037239436,0.008073293377999467,0.19498450140334747,0.10105913127597323
0.17491147257269604,0.10644327180617587,0.11519849311008508,0.1894940317305189,0.12064363767666512,0.22743556780464405,0.2544546475795549,0.17086548105999286,0.0339764446077647,0.03166346657073793,0.0269914879573066,0.04925813835093076,0.13486277391500773,0.008078477877522658,0.19438349054054488,0.10064772993098217
0.17270544049283276,0.1052484326993487,0.113655868552562,0.18484230327596918,0.11805563459869943,0.2299487635311041,0.2572342538905813,0.16860283334045664,0.033618323349828325,0.03106548140070694,0.02716352321797476,0.04943498931795224,0.13305683982543767,0.008164293314095343,0.18974436840596415,0.09899739121035271
0.17413929367171382,0.10515611664713934,0.11352814174989019,0.18525275200922495,0.1179304052465533,0.2282006887734356,0.2553880200211281,0.16949967787682554,0.032507473976734896,0.03006919431955162,0.025196108874207764,0.04878381675479994,0.13266500530359004,0.007407517516942488,0.1900374600524862,0.0993942309909343
0.17656781045771852,0.10761308317298413,0.11573784626314754,0.19148869333878935,0.12113072169314698,0.22959541586430873,0.257276761697325,0.1727793269425308,0.033705499692820606,0.03124482838027024,0.02706310479714159,0.04966398836979666,0.1356293948468099,0.007999100112264075,0.19662512775425364,0.1018698075950683
0.1750404402782894,0.10670611003037397,0.1149321892955351,0.18647168376094944,0.11876131283275072,0.2315370750652996,0.2591766645012446,0.17060987103653028,0.03334011671960237,0.030800136433114064,0.02681284398353939,0.05004431928842174,0.13463149066537752,0.008409892814843313,0.19203612723337699,0.10035240477759418
0.1728228279419171,0.10578037190023856,0.11406339610456499,0.18536904702767526,0.11932163313757022,0.2311717812985513,0.25814942899931986,0.1689159585827365,0.032728231379223455,0.03029666142326187,0.026660684143371225,0.04923189315480277,0.13352637165309442,0.007856100764641763,0.19063616295898128,0.09992534024153528
0.17232623391243496,0.10559167294239144,0.11310951468064655,0.18423766891349946,0.11907247249232303,0.23076583162168893,0.2577352392146896,0.16779210898761607,0.032486568711121565,0.02988818064015186,0.026179518121139975,0.04916437852826564,0.1326396239074014,0.007856621515809913,0.18937469332819679,0.09972133090010735
0.1703115106003995,0.10516300957199612,0.1138927909080622,0.1884866860011188,0.1214659783554034,0.22657528318814396,0.2523029384524378,0.1674259521270496,0.033109670011573444,0.030900204103497968,0.028194398651453914,0.04819496428834369,0.13365705827759838,0.008446281518845357,0.19434702182203642,0.09953302324210404
0.1742728683161328,0.10708884130318633,0.1155306010844631,0.1876963165358838,0.12129595714271404,0.2288297891737385,0.2556882108923949,0.17026505871127381,0.03405777211991253,0.03156116452835562,0.027948023643248332,0.05013298586312693,0.1359165798348574,0.008170219070151303,0.1932009716110622,0.10076840071338829
0.17098552903534267,0.1051700142217073,0.11395734332485752,0.1859581499131152,0.11994410249561364,0.22858751155914597,0.25501954349477435,0.16821578719639052,0.0332292603674407,0.03084181072730189,0.028011566834871455,0.04856917417150707,0.133882073610187,0.008440375919364237,0.1917711349165458,0.09958148559686002
0.17050797889982866,0.10489562274746154,0.11367911064195088,0.18495643402709616,0.11906993685611231,0.22819881347712404,0.2546960765772208,0.1676254928917255,0.03312872844399407,0.030369376472279677,0.027562493737366373,0.048438907033796885,0.13415788173359436,0.008459484572327917,0.19106694333707822,0.0993080534226796
0.17023007850650054,0.10463498409778374,0.11356729859756078,0.18597235505876164,0.1179107563867362,0.22884342171358718,0.25530089580353893,0.16810917534933087,0.03311563153722045,0.03047019176046725,0.02825407558108821,0.0478615516832507,0.13338007184911865,0.00849222161500583,0.19144769382696092,0.09936716590000472
0.17043849378834952,0.10465265798802176,0.11353129266571321,0.1861226643956476,0.11821144687777752,0.22869707289004682,0.2550592852530736,0.1679812049151487,0.03262238248960145,0.030053922796244564,0.027749984127061676,0.04774672178147104,0.13316137117607008,0.00833617645503535,0.19169000715904877,0.09943878507943367
0.17014727862399875,0.10485063437247404,0.11295175869974883,0.18530289392815233,0.12019889651686025,0.2276136054599821,0.2541119157629742,0.16718644021428647,0.03302158358207232,0.030523355396400272,0.027728910939133787,0.04833254147951466,0.13263292695039405,0.00850074855699963,0.19070979296851143,0.09930292317816984
0.16982542714343363,0.10487289828691185,0.11303554009707702,0.18637692022128868,0.12008135175280686,0.22841765590669466,0.2549627270652328,0.16704130637766615,0.03292648274311693,0.02991152384452419,0.027716536157307743,0.04877527901129187,0.13344712587698113,0.008705988365211319,0.19260020177342338,0.09904238656690073
0.17070217738511034,0.10626382532154367,0.11257582557834617,0.18543761058871558,0.1192436700900303,0.22541573670956608,0.2525656825406448,0.1675673323639197,0.03344023155537439,0.030386015545654586,0.027908334918567992,0.04979282308087669,0.13326426470949607,0.008696772045147972,0.1913410693184227,0.10007080408566997
0.17122657040579592,0.1058551010432722,0.11230567358719808,0.1861556540806785,0.12041951235493864,0.2259403157177451,0.2532302311419877,0.16763211689544044,0.03250432071993408,0.029800020764253237,0.026402793153957133,0.04928717180830634,0.13232936758947547,0.007994388436701647,0.19151474338785454,0.10027005197160382
0.17126407540785277,0.10661121205070116,0.11222263819113744,0.18745638741797693,0.12088522138171356,0.22451793479917417,0.2522937883552509,0.16794781550349772,0.033138791204529644,0.030913709049013277,0.027343289835282558,0.05009397671857867,0.13195441263168128,0.00813045080524732,0.19270923653259875,0.10070115814955433
0.1712934358530006,0.10692925574168455,0.11260542427213756,0.18789985485967983,0.12083968933425268,0.2242270603019499,0.25203075853743634,0.16844741441966926,0.03296971974123596,0.030966080908507877,0.027737379539175145,0.05009907225905696,0.13217301438531642,0.008346315092658627,0.1934555425951966,0.10105419661492243
0.16969732846246088,0.1074600921427282,0.11180256155519494,0.18667861021618376,0.11984911964284148,0.2229334183697895,0.2517701767063769,0.168103589803345,0.03260132239535379,0.030523257679405693,0.028749618809964617,0.050972026315878875,0.1313181373780667,0.008669481425154049,0.19247551158620205,0.10156045220365266
0.17024654343251483,0.10634909183003037,0.11347921793934372,0.1849519546148981,0.11930669101569868,0.22432868507616116,0.25224997104692287,0.16819595902647408,0.03268155691349914,0.03052477416456491,0.02805780875204159,0.04974117328598061,0.13330199322514116,0.008756684360398793,0.1910280338581737,0.10109547691998737
0.1718466050891925,0.10769973371136259,0.1139870680536187,0.18745912440246884,0.11956826339558876,0.22363530073107327,0.25174188389450863,0.16931956626319045,0.033175769107490066,0.03145701593579299,0.02899025282557629,0.050488549358472204,0.13355824552548984,0.009385497377714538,0.19402931859581865,0.10181708449936888
0.1704826502383252,0.10641930065009542,0.11290896861605829,0.18674571392420297,0.11929633937186693,0.22228758318601236,0.25089112100967653,0.1678508954529236,0.03333343999225957,0.03171682073904799,0.028780743657511203,0.05072640309434715,0.13239408469520705,0.00896574513038527,0.19284369172993443,0.10045747990881837
0.1708192184260669,0.10723760113519648,0.11241594029490276,0.18733250842131238,0.1200266504358288,0.2262983506325057,0.2543248158670776,0.16799398336055743,0.03298502559558652,0.031208043637018557,0.028462874897448316,0.05041266342712505,0.13165941319403335,0.00907462117796732,0.19345254034504736,0.10115878009980293
0.17193811941571382,0.10778444357729318,0.1127971146432362,0.18751060596448557,0.12027542847383324,0.22717091107263096,0.2552204262262007,0.16865758095007205,0.03318311178468509,0.03125780025832886,0.028253218649258848,0.05077476722976791,0.13224281614553587,0.008907223345112951,0.19350357758427106,0.10139245725163479
0.17130049229142486,0.10849246157281783,0.11196609080198042,0.18921184157167542,0.12198617930223488,0.2264920215285539,0.2554382489246403,0.1684164534516796,0.03318187891763923,0.031104307282266482,0.028254083762361118,0.05152773444559299,0.13154208556209002,0.008762076270737912,0.19510433828177928,0.10234206015896247
0.17278302842600088,0.1097690391009383,0.11154579051888336,0.18889266633596405,0.12191526326109224,0.22582550520853137,0.2556911473582799,0.16878576019365152,0.03303513904050744,0.030675293193582587,0.027786876137716507,0.0528473839957883,0.13168838218333018,0.008833814701532916,0.19487114337574352,0.10332254992096097
0.17272621619389023,0.11012636891494772,0.11297183802948686,0.19425059928474525,0.12405445329904932,0.22507076721212796,0.2547863690890071,0.17027721074504065,0.03299925517440703,0.0312768388897649,0.029508445146543855,0.05264627832459279,0.13223384327201923,0.009268915052617954,0.20052610877667054,0.10353989767207224
0.17481719535667636,0.11095975488003067,0.11425549775333925,0.18927610073065168,0.12153694034728908,0.22925415128853818,0.2583147060391376,0.171427984369706,0.03436104474163316,0.03255530095226209,0.030111905497306836,0.0530923728092239,0.13427225875287305,0.009474906406547644,0.19534173798909596,0.10347334996001473
0.17463800367164997,0.1136307829677186,0.11202834149048069,0.190309514231633,0.12335303062586392,0.2258995548078009,0.256271814668867,0.17145189320641463,0.03275551965267461,0.031233744486013324,0.028767828531537056,0.05427579079900013,0.13178556285226992,0.008466287503290669,0.19554652640367565,0.10666913325831216
0.17243862795867756,0.1130560941938357,0.11099103365799436,0.18896973554261623,0.12348688882528824,0.2241236605271159,0.2540649256680404,0.1693730160817649,0.03287082207326045,0.031242638683796873,0.028763915806175374,0.05392190409757358,0.1310113042928028,0.008533874635154743,0.19415621224805352,0.10624114195615404
0.17213720102661384,0.11284612633330696,0.112651089899665,0.1898018633979523,0.1213187324714877,0.2263782003569993,0.2552114057254728,0.1703786558048139,0.0356392640659666,0.033695955693468435,0.031178334570024807,0.0533033488815628,0.1342582898799179,0.009387495628797067,0.19584990763904703,0.10554905133287994
0.1721046085537649,0.1116081696341389,0.11255509480734943,0.1891968294370906,0.12464871510220418,0.22364642452896796,0.25254768697188595,0.16930007593513574,0.033195322075686394,0.0316273447281919,0.029683944749297128,0.052912327702068475,0.13267687263086733,0.009044821517996007,0.19503957798969218,0.10496325882567996
0.16844993084775325,0.10958811827967517,0.11149987638822487,0.1867604330280611,0.12269997013250122,0.2223378127218612,0.25072925760238624,0.16648210098557176,0.034220632558295154,0.0324718434270352,0.030827392502941475,0.052102232068127835,0.13215301387823222,0.009452012568541822,0.1928395475375683,0.10293410615224864
0.1700537828930426,0.11119771469147186,0.11402772763774974,0.19397880843865883,0.12353762841191897,0.22605827171811185,0.25391507707386046,0.1703298913332119,0.03490366990631461,0.03380817519026135,0.033816032922541844,0.05110549993489374,0.133951483759707,0.01083358636950996,0.2011285655917439,0.1048627708839758
0.16916257991493533,0.10850590885717562,0.1125834142374866,0.1879257644061818,0.12366246332146223,0.22380644666688734,0.24950870171464196,0.16686126157448994,0.03542540507547677,0.03360649614513094,0.030130424152349556,0.04924591197719803,0.13379472419603441,0.009031175576243508,0.19385181280840383,0.10253694247774292
0.16611435135601396,0.1079729102438961,0.11212461843901754,0.1878594181082081,0.12432726457724433,0.2236380582889845,0.24882685483317216,0.16533776808951017,0.03554442195039232,0.033597032101753854,0.03164626890905643,0.04870555051238142,0.13392369318892564,0.009378934498530573,0.1941425104886451,0.10224714362911601
0.17293069310273276,0.11277370016829906,0.11206942339506659,0.19026117559739744,0.12291886863299119,0.22729357417087867,0.25552765645478087,0.17025161254241433,0.034763175228510614,0.03250409509351039,0.02981041190735149,0.052324046593953205,0.1329567611666697,0.008548692030404086,0.19527641937482537,0.10553632408779545
0.17006314741480136,0.11233690944970608,0.11017571845793366,0.18612327261700484,0.12265558920026522,0.22396750912710098,0.25107850644899044,0.16687439237628254,0.03464206121865165,0.03285369293537802,0.02998403123422921,0.05175326584435811,0.13113628754249063,0.009042885784278594,0.19161482924312934,0.10514506783427838
0.17104058048509807,0.11201549735370453,0.1103206897841787,0.1857163348718417,0.12290474045135658,0.22454418928484812,0.25183897157529633,0.16701333003999091,0.03449674738796043,0.03249991019906826,0.028710708103311788,0.05192574192898438,0.1310765191761308,0.00838072230755324,0.1905379661421828,0.10470522898783406
0.16875407522991084,0.11363708478024583,0.10887497410067846,0.18494652518087326,0.12444507647429867,0.22167910781773256,0.2500676696516266,0.16504147740863961,0.03487521034650587,0.033300459167695126,0.029879146970376674,0.05349334467606884,0.1296900969858337,0.008959704629863686,0.18964509562046333,0.10636618819834484
0.16729531195695682,0.1131844602826671,0.10973072020580366,0.18905122319379405,0.1271906386466111,0.22307905811178366,0.25095410155115183,0.16665412164178456,0.03572485578033944,0.03390291948586104,0.031968698406324575,0.05265088467487248,0.13147316480712612,0.00903508552792475,0.19374522961577811,0.106784207868636
0.17037328893204973,0.1129656130155371,0.11096491092729714,0.19022349103277966,0.12719597162731455,0.22487308746605936,0.2519222837137643,0.16842252575306016,0.035418733119308404,0.03362103827194082,0.030382532713428004,0.05184906247065621,0.13262253777697108,0.00885669962606861,0.1952710679127659,0.10637826993137503
0.16660036573395495,0.11250987599674186,0.11113095895999778,0.18822797262786908,0.12832463335467592,0.21987437891849526,0.24767049619112497,0.16580211602412112,0.037232830696532854,0.03514843176420755,0.034080673460956376,0.053817337844981154,0.13454925210230628,0.010268621375199584,0.19481158993351985,0.10488062785971349
0.16305075712609,0.10949885194119838,0.10985063316411389,0.1870910707456916,0.12910227219189566,0.21765213564314953,0.24485579692159176,0.16232107152512842,0.036968026861447685,0.035267749904304244,0.033823608783705335,0.051613477144017365,0.1328287208776489,0.010193257274363886,0.19322786604886458,0.10321678577563739
0.16395493599912822,0.11122565911076844,0.11065440768555948,0.18801667462411364,0.12599236634643593,0.21962380416863764,0.24654793425225008,0.16568068020277274,0.03620811360601271,0.03571202369740923,0.03587648538687679,0.05152324294157459,0.13205729025603968,0.010477346190975012,0.19466670995765545,0.10436383436707308
0.16342907527053482,0.10998476376069799,0.11216325395873074,0.18891745721136283,0.12762840657565555,0.2205516502827135,0.24745559559778513,0.16467545334472442,0.0367737633050666,0.035222232043204,0.03532610625323066,0.051466365541970135,0.13467029318989723,0.01055395323422209,0.19595544326288444,0.10350526085119824
0.16711477463745156,0.11355033898541103,0.11167669542105926,0.18987010569528853,0.12830499165985626,0.22139922210945492,0.24972487194311674,0.16678845320202257,0.03566230801095299,0.03458902775085557,0.03410721363453624,0.05349100990523035,0.13360596596583202,0.010687560547292032,0.1970180016284454,0.10653431533931945
0.16809220926704604,0.11395392510873269,0.11119629712145986,0.1904074482421083,0.12705034259055006,0.221265367725185,0.25078532965778483,0.1680075841827178,0.035562833614730734,0.0347211377565397,0.03399158554415226,0.05420738297779637,0.13239676745968887,0.010592461957267738,0.19712715744508433,0.10701617573411223
0.16319342855834104,0.11255644567818758,0.10862071328913651,0.18623070511777398,0.12713120227793545,0.21923464668420298,0.24715247698576842,0.16233452827873507,0.035852897692887825,0.03451041236221327,0.03240898764582167,0.05260043363463052,0.13136682368301292,0.010052520919581854,0.1929498005382583,0.10618670676686193
0.1646467373132568,0.11227974242784303,0.10901569724262304,0.18969590705716527,0.1272331275930386,0.21898567926766502,0.2467153183320727,0.16440693387317282,0.03495717167402306,0.034154070849966744,0.03147918684685148,0.05154982683893383,0.13019666786661063,0.010076668823436937,0.1958883946723685,0.10681896823442907
0.1636695089162473,0.11088396969176952,0.10906568175965702,0.18666269822882722,0.126673780254192,0.21749349773750698,0.24466269107245792,0.16239965674280463,0.03527362550930267,0.0341505601964376,0.03128130093729514,0.05132006051158294,0.13083374014359653,0.009900654570943367,0.19271091988083996,0.10495176444629367
0.16215374877363387,0.11211267583407128,0.1077736582403852,0.18436899115417352,0.128265148805297,0.2144467985666018,0.24164560229159834,0.16103836286100282,0.0371899438037443,0.03504062031453472,0.031854076699628246,0.05254167335437341,0.13200223098935512,0.009245144374447258,0.18972845137796462,0.10557533019229544
0.16461384875649004,0.110177721659851,0.10960631382274222,0.18722881432436542,0.1256183921031728,0.21694564549809522,0.24380365464649986,0.16426682586897984,0.03455665786944693,0.03305203957111894,0.030555013310128335,0.05022889279679319,0.13136552391879894,0.008938213142588917,0.19261957262270488,0.10494877747338578
0.1638897154781534,0.11089478394401349,0.10742526114615604,0.18300744695106416,0.12409906605078615,0.2156357029698538,0.24280845716858362,0.16163752986714403,0.03528729084082081,0.032980816726126724,0.029202969377389597,0.05116830242379817,0.13048093688793727,0.008727991088679003,0.18805035156309238,0.10521757315316733
0.1643568536675383,0.1101216117519847,0.11089633432117839,0.18739874472516355,0.1240585228625896,0.21995140616775005,0.24716992596670484,0.1657246034335703,0.03618912591211264,0.03433104185745264,0.033478369274415345,0.050353805501838864,0.13377427389192706,0.00997739370179224,0.1939042933060754,0.10451120780709867
0.1639291981642503,0.11276119601029169,0.11082781820523327,0.1907120070232445,0.12492200517915228,0.22148879696302007,0.2489144113197778,0.16652992513850004,0.03609589165084791,0.03491683434916778,0.03651388341310777,0.05118266453503373,0.13306980261219375,0.011076599504417015,0.1978251223705232,0.10640741993664382
0.1657291070871424,0.11116368551147159,0.11207776136153554,0.1923933555263353,0.12688316351965226,0.22318379290915058,0.2505016188887407,0.16694161076236233,0.03673564096627569,0.036059784246233295,0.03474868039798665,0.05050321967610445,0.1344400980385984,0.010890885207633184,0.20015023255662726,0.10532912878975324
0.16263919616748193,0.11544351050533372,0.11296583257696069,0.2005783635708517,0.12783308571065996,0.22812372517677948,0.25715505813181416,0.17120870302144867,0.03923279618926228,0.03898725257680372,0.04354627189352897,0.05334064695650336,0.13545385048943948,0.011925849804510197,0.20838706695882142,0.10893170416087893
0.16261035982264982,0.11391874611064111,0.12544954893924842,0.21508490141513306,0.1273513067163452,0.23094703901755959,0.2601596346235663,0.18984359303324105,0.04054222841019449,0.04463843335307691,0.06055146613610789,0.052495310076216356,0.14468327920748786,0.010704848059525816,0.22570726765344865,0.10782714781777517
0.1633773539462153,0.11437643841691422,0.12338551599999288,0.21394706730113083,0.12865576769643444,0.2302830865904991,0.25991961863861746,0.18759656059344249,0.03900972366062921,0.04325840570632184,0.057259833538063555,0.05250964769389291,0.14243354854192974,0.011004403596254323,0.22440576457625291,0.10877236567034697
0.16302021281798623,0.11594158227450152,0.12280032767372083,0.21285623548766724,0.12907796261623095,0.22864267053098558,0.25897919161733157,0.18679611279535913,0.04124518873536286,0.04467299622709608,0.057957523420536346,0.054113154135222906,0.14347347518848422,0.011386994504084737,0.2230862688720755,0.11012377577275992
0.16221534724441464,0.11384233199581281,0.12569256514132351,0.2163720903697973,0.12932006311893687,0.22830365224740454,0.2573055063250482,0.1902516650272871,0.0427990583617707,0.04614317037929361,0.06125171263044312,0.052257134551380195,0.14625143030504642,0.010768377881993975,0.2266321241664219,0.10827913611539056
0.1631553313176005,0.1157151531363802,0.12761907348542004,0.21867526594015924,0.1285556905889098,0.23054928192531435,0.260366071027303,0.19420337819942238,0.04396103181554827,0.04721248210759243,0.06522060334604365,0.053704127472435303,0.14822566019182573,0.010399093867035162,0.22927773153774023,0.10958837914750326
0.16435152282082247,0.11585828718076219,0.12621819477294124,0.21556598215265985,0.12983361175533448,0.2296959245511666,0.2593915253220209,0.19119025578706864,0.04032799668265758,0.044429094777426945,0.06107173519209641,0.05388590821723927,0.1458163700081474,0.010643872610513083,0.22647288695562115,0.1095405837083773
0.1658090859745777,0.11828881781177587,0.12545933743717627,0.2152917299555193,0.129944054492574,0.23016896805685402,0.2604754715632245,0.19171028899555667,0.03989141466071346,0.04362318265798326,0.06022397974632272,0.0553379146865504,0.14514712280465164,0.010610453487476988,0.22575796566366538,0.11146118695279776
0.164961681066436,0.11736535285869683,0.1249507854901629,0.21343183773293392,0.1286102416768293,0.2300661268090211,0.26009411807301935,0.1898970992834685,0.03944817900497612,0.04327840320982641,0.05968378670377605,0.0546160009182106,0.14473616748348647,0.011146802760454443,0.22412600576428732,0.11071971437352814
0.16451361815147628,0.11671626335045103,0.1253024928038735,0.21392587180950373,0.12843477451895702,0.23009521408424982,0.260388394093317,0.19032402955064553,0.040025522762812196,0.04442383760121601,0.060615276576103896,0.05412638068031354,0.14449807698328335,0.011161659668136622,0.22475007993674112,0.11060527556552759
0.16334677133655198,0.11516990810299241,0.1262263289312978,0.21723075260749009,0.1298894234539219,0.22989165324793473,0.25886417605032364,0.18962581217139687,0.04105859474074089,0.045144897154869204,0.06230033356985156,0.05216283771804249,0.14645196450195624,0.012462666070967094,0.2282601167450994,0.10891073726032424
0.16334878426051433,0.11566536564292106,0.1259039783958552,0.21829402337589837,0.13118056807324738,0.22975000046943037,0.259153484779345,0.19110695985462994,0.043301245666152934,0.04711614446729844,0.06302058346828726,0.05264307939498366,0.14580654940324395,0.011296258212437111,0.22845707887696048,0.10988093941774311
0.16808095106257934,0.11804189436115219,0.12248563733344764,0.2155578587252164,0.13207847429304562,0.22952503479216446,0.2591329493272754,0.1868906148836194,0.0405066171989498,0.04402665461613292,0.05409962356077236,0.05390619045144147,0.1429043860998543,0.011605714189631232,0.22525919356090135,0.11187634534223821
0.16911969094169707,0.11813406752782468,0.11961051311081351,0.21102524309934306,0.13358679700315948,0.23258152972279367,0.2614257673894591,0.18077233955751834,0.04241462834726436,0.043058398650041636,0.04880568541393611,0.05416456037852868,0.14354421610284146,0.012419397364863853,0.22031564092379957,0.11120225302453823
0.16698487045333213,0.11939276622149256,0.1204988062439279,0.2127472503009196,0.13326569755288806,0.2328976693946454,0.2623874155387132,0.18283575640634694,0.043734008413089005,0.04489619161165877,0.05376315631010624,0.05495071419719011,0.1444737352870016,0.012929357475713726,0.2223175121079295,0.11244249194955465
0.17435490642147272,0.11800408820874478,0.11687882431048549,0.20563200999345552,0.13192731517096168,0.22948331331007665,0.25990257484062207,0.17865653028459028,0.03907272378986248,0.03898430256914341,0.04042210682359925,0.05455867688345794,0.13997210766124907,0.010980937197198691,0.21299055731053654,0.11111380258596786
0.17178645540486046,0.11677771150165829,0.11823823577489835,0.20774419293898178,0.13229390048244027,0.2276627381599907,0.25668982289399966,0.17939242512147618,0.041303049046231916,0.04156818090052644,0.04364336923454255,0.05340153098815741,0.14142189006719944,0.011701150238091155,0.21517363144988325,0.11055083524765182
0.1738237741789092,0.11867187576760824,0.11623774902041392,0.2054129041603232,0.13244196344756598,0.22817798719290924,0.2577461851294895,0.1766402987503433,0.03916947011570359,0.038832697322344914,0.03829747970236889,0.05428862666093271,0.13965179360084082,0.01211127803933294,0.21309342423314026,0.11245873724464632
0.17330253270213516,0.11897775866559512,0.12112870666729614,0.2096056525785116,0.13590769340131126,0.23092615425951993,0.2595209119361154,0.18220607322495685,0.041048433878197406,0.04070132060327318,0.044163986228484116,0.054351686117949057,0.14502697014516175,0.011523987996593129,0.21759542148709718,0.11252456917502363
0.17573055837060553,0.11864842821903997,0.11598177616609207,0.20122983199695182,0.13349975597238872,0.22601472447352225,0.25675470896030017,0.17580825189370672,0.040336727687997585,0.03832197650098293,0.03521973611275385,0.0560490026396261,0.1411137570110417,0.01137456701219565,0.2081945902194504,0.11207969889834316
0.17598080098919067,0.11893336923071021,0.11567142210283847,0.20066251423455336,0.13395169545515245,0.22573258999323298,0.2568335633064949,0.1756749138941052,0.039918038544583756,0.03788871034258879,0.03458192692593937,0.05636360684816094,0.1408660569409732,0.01131367623910412,0.20780504811173395,0.11244987783682589
0.17208653539630478,0.11837100754682633,0.11388809165568164,0.2006450240692276,0.13283428908293413,0.22544961944001685,0.25506469355205574,0.17331715614321058,0.03988720986552301,0.03750351428239501,0.03493501982952822,0.054631337625158025,0.13959684771174327,0.011169069494210274,0.20751993260635843,0.11235418641488774
